States,Payment_type,Transaction_count,Amount in Millions,Year,Quarter,state_code,Latitude,Longitude
Gujarat,Others,407639,295.48,2022,4th Quarter,24.0,22.6708,71.5724
Haryana,Merchant payments,98346418,62565.73,2022,1st Quarter,6.0,28.45000633,77.01999101
Haryana,Peer-to-peer payments,74499889,264000.0,2022,1st Quarter,6.0,28.45000633,77.01999101
Haryana,Recharge & bill payments,18494827,14765.35,2022,1st Quarter,6.0,28.45000633,77.01999101
Haryana,Financial Services,107240,146.59,2022,1st Quarter,6.0,28.45000633,77.01999101
Haryana,Others,540235,279.14,2022,1st Quarter,6.0,28.45000633,77.01999101
Haryana,Merchant payments,130033573,76926.35,2022,2nd Quarter,6.0,28.45000633,77.01999101
Haryana,Peer-to-peer payments,84219451,301000.0,2022,2nd Quarter,6.0,28.45000633,77.01999101
Haryana,Recharge & bill payments,20011709,17457.33,2022,2nd Quarter,6.0,28.45000633,77.01999101
Haryana,Financial Services,89805,120.61,2022,2nd Quarter,6.0,28.45000633,77.01999101
Haryana,Others,345424,224.95,2022,2nd Quarter,6.0,28.45000633,77.01999101
Haryana,Merchant payments,151278013,87063.74,2022,3rd Quarter,6.0,28.45000633,77.01999101
Haryana,Peer-to-peer payments,95071203,319000.0,2022,3rd Quarter,6.0,28.45000633,77.01999101
Haryana,Recharge & bill payments,22592966,21247.98,2022,3rd Quarter,6.0,28.45000633,77.01999101
Haryana,Financial Services,111032,144.94,2022,3rd Quarter,6.0,28.45000633,77.01999101
Haryana,Others,308596,223.27,2022,3rd Quarter,6.0,28.45000633,77.01999101
Haryana,Merchant payments,169685872,103000.0,2022,4th Quarter,6.0,28.45000633,77.01999101
Haryana,Peer-to-peer payments,102993798,365000.0,2022,4th Quarter,6.0,28.45000633,77.01999101
Haryana,Recharge & bill payments,23545059,22666.09,2022,4th Quarter,6.0,28.45000633,77.01999101
Haryana,Financial Services,118488,152.49,2022,4th Quarter,6.0,28.45000633,77.01999101
Haryana,Others,305148,239.72,2022,4th Quarter,6.0,28.45000633,77.01999101
Himachal Pradesh,Merchant payments,7030946,5558.91,2022,1st Quarter,2.0,31.10002545,77.16659704
Himachal Pradesh,Peer-to-peer payments,5718936,19473.28,2022,1st Quarter,2.0,31.10002545,77.16659704
Himachal Pradesh,Recharge & bill payments,3271665,1429.96,2022,1st Quarter,2.0,31.10002545,77.16659704
Himachal Pradesh,Financial Services,19314,24.44,2022,1st Quarter,2.0,31.10002545,77.16659704
Himachal Pradesh,Others,47319,31.86,2022,1st Quarter,2.0,31.10002545,77.16659704
Himachal Pradesh,Merchant payments,10591420,7697.4,2022,2nd Quarter,2.0,31.10002545,77.16659704
Himachal Pradesh,Peer-to-peer payments,7109948,24407.67,2022,2nd Quarter,2.0,31.10002545,77.16659704
Himachal Pradesh,Recharge & bill payments,3520538,1553.16,2022,2nd Quarter,2.0,31.10002545,77.16659704
Himachal Pradesh,Financial Services,16901,20.63,2022,2nd Quarter,2.0,31.10002545,77.16659704
Himachal Pradesh,Others,52564,30.26,2022,2nd Quarter,2.0,31.10002545,77.16659704
Himachal Pradesh,Merchant payments,12686960,8511.27,2022,3rd Quarter,2.0,31.10002545,77.16659704
Himachal Pradesh,Peer-to-peer payments,8330778,27039.66,2022,3rd Quarter,2.0,31.10002545,77.16659704
Himachal Pradesh,Recharge & bill payments,4083168,1780.41,2022,3rd Quarter,2.0,31.10002545,77.16659704
Himachal Pradesh,Financial Services,21293,22.69,2022,3rd Quarter,2.0,31.10002545,77.16659704
Himachal Pradesh,Others,42669,26.76,2022,3rd Quarter,2.0,31.10002545,77.16659704
Himachal Pradesh,Merchant payments,15297492,10280.3,2022,4th Quarter,2.0,31.10002545,77.16659704
Himachal Pradesh,Peer-to-peer payments,9284824,29629.35,2022,4th Quarter,2.0,31.10002545,77.16659704
Himachal Pradesh,Recharge & bill payments,3907023,1810.54,2022,4th Quarter,2.0,31.10002545,77.16659704
Himachal Pradesh,Financial Services,24342,31.78,2022,4th Quarter,2.0,31.10002545,77.16659704
Himachal Pradesh,Others,41455,27.39,2022,4th Quarter,2.0,31.10002545,77.16659704
Jammu & Kashmir,Peer-to-peer payments,6263588,25881.92,2022,1st Quarter,1.0,34.29995933,74.46665849
Jammu & Kashmir,Merchant payments,5769426,5903.94,2022,1st Quarter,1.0,34.29995933,74.46665849
Jammu & Kashmir,Recharge & bill payments,4046350,1253.75,2022,1st Quarter,1.0,34.29995933,74.46665849
Jammu & Kashmir,Financial Services,20506,28.92,2022,1st Quarter,1.0,34.29995933,74.46665849
Jammu & Kashmir,Others,145441,79.33,2022,1st Quarter,1.0,34.29995933,74.46665849
Jammu & Kashmir,Merchant payments,9917899,8541.81,2022,2nd Quarter,1.0,34.29995933,74.46665849
Jammu & Kashmir,Peer-to-peer payments,8948548,35973.49,2022,2nd Quarter,1.0,34.29995933,74.46665849
Jammu & Kashmir,Recharge & bill payments,4759941,1631.58,2022,2nd Quarter,1.0,34.29995933,74.46665849
Jammu & Kashmir,Financial Services,17495,23.86,2022,2nd Quarter,1.0,34.29995933,74.46665849
Jammu & Kashmir,Others,169864,83.55,2022,2nd Quarter,1.0,34.29995933,74.46665849
Jammu & Kashmir,Merchant payments,9594459,8056.51,2022,3rd Quarter,1.0,34.29995933,74.46665849
Jammu & Kashmir,Peer-to-peer payments,8391981,31280.12,2022,3rd Quarter,1.0,34.29995933,74.46665849
Jammu & Kashmir,Recharge & bill payments,4397779,1538.83,2022,3rd Quarter,1.0,34.29995933,74.46665849
Jammu & Kashmir,Financial Services,16502,21.28,2022,3rd Quarter,1.0,34.29995933,74.46665849
Jammu & Kashmir,Others,133673,66.8,2022,3rd Quarter,1.0,34.29995933,74.46665849
Jammu & Kashmir,Merchant payments,13060020,9463.12,2022,4th Quarter,1.0,34.29995933,74.46665849
Jammu & Kashmir,Peer-to-peer payments,9209773,33017.16,2022,4th Quarter,1.0,34.29995933,74.46665849
Jammu & Kashmir,Recharge & bill payments,4885856,1738.11,2022,4th Quarter,1.0,34.29995933,74.46665849
Jammu & Kashmir,Financial Services,17803,26.8,2022,4th Quarter,1.0,34.29995933,74.46665849
Jammu & Kashmir,Others,142706,70.1,2022,4th Quarter,1.0,34.29995933,74.46665849
Jharkhand,Merchant payments,53218047,35404.68,2022,1st Quarter,20.0,23.80039349,86.41998572
Jharkhand,Peer-to-peer payments,45881799,153000.0,2022,1st Quarter,20.0,23.80039349,86.41998572
Jharkhand,Recharge & bill payments,11502811,5765.9,2022,1st Quarter,20.0,23.80039349,86.41998572
Jharkhand,Financial Services,67502,72.1,2022,1st Quarter,20.0,23.80039349,86.41998572
Jharkhand,Others,241051,130.19,2022,1st Quarter,20.0,23.80039349,86.41998572
Jharkhand,Merchant payments,67435024,44149.89,2022,2nd Quarter,20.0,23.80039349,86.41998572
Jharkhand,Peer-to-peer payments,52086790,175000.0,2022,2nd Quarter,20.0,23.80039349,86.41998572
Jharkhand,Recharge & bill payments,13145888,6119.62,2022,2nd Quarter,20.0,23.80039349,86.41998572
Jharkhand,Financial Services,50361,53.28,2022,2nd Quarter,20.0,23.80039349,86.41998572
Jharkhand,Others,207212,104.53,2022,2nd Quarter,20.0,23.80039349,86.41998572
Jharkhand,Merchant payments,74816586,45850.92,2022,3rd Quarter,20.0,23.80039349,86.41998572
Jharkhand,Peer-to-peer payments,57285937,177000.0,2022,3rd Quarter,20.0,23.80039349,86.41998572
Jharkhand,Recharge & bill payments,14462031,6838.98,2022,3rd Quarter,20.0,23.80039349,86.41998572
Jharkhand,Financial Services,68467,69.02,2022,3rd Quarter,20.0,23.80039349,86.41998572
Jharkhand,Others,182311,104.5,2022,3rd Quarter,20.0,23.80039349,86.41998572
Jharkhand,Merchant payments,91863987,57173.65,2022,4th Quarter,20.0,23.80039349,86.41998572
Jharkhand,Peer-to-peer payments,68045210,213000.0,2022,4th Quarter,20.0,23.80039349,86.41998572
Jharkhand,Recharge & bill payments,15110623,7625.38,2022,4th Quarter,20.0,23.80039349,86.41998572
Jharkhand,Financial Services,81074,89.28,2022,4th Quarter,20.0,23.80039349,86.41998572
Jharkhand,Others,199198,129.78,2022,4th Quarter,20.0,23.80039349,86.41998572
Karnataka,Merchant payments,588543313,278000.0,2022,1st Quarter,29.0,12.57038129,76.91999711
Karnataka,Peer-to-peer payments,389491586,1240000.0,2022,1st Quarter,29.0,12.57038129,76.91999711
Karnataka,Recharge & bill payments,78206453,43891.31,2022,1st Quarter,29.0,12.57038129,76.91999711
Karnataka,Financial Services,384922,624.86,2022,1st Quarter,29.0,12.57038129,76.91999711
Karnataka,Others,1229133,824.34,2022,1st Quarter,29.0,12.57038129,76.91999711
Karnataka,Merchant payments,735295388,358000.0,2022,2nd Quarter,29.0,12.57038129,76.91999711
Karnataka,Peer-to-peer payments,449723751,1460000.0,2022,2nd Quarter,29.0,12.57038129,76.91999711
Karnataka,Recharge & bill payments,91137091,50583.78,2022,2nd Quarter,29.0,12.57038129,76.91999711
Karnataka,Financial Services,351688,545.33,2022,2nd Quarter,29.0,12.57038129,76.91999711
Karnataka,Others,941042,670.43,2022,2nd Quarter,29.0,12.57038129,76.91999711
Karnataka,Merchant payments,704609552,334000.0,2022,3rd Quarter,29.0,12.57038129,76.91999711
Karnataka,Peer-to-peer payments,404084880,1280000.0,2022,3rd Quarter,29.0,12.57038129,76.91999711
Karnataka,Recharge & bill payments,79979546,48539.01,2022,3rd Quarter,29.0,12.57038129,76.91999711
Karnataka,Financial Services,361312,558.13,2022,3rd Quarter,29.0,12.57038129,76.91999711
Karnataka,Others,726038,610.46,2022,3rd Quarter,29.0,12.57038129,76.91999711
Karnataka,Merchant payments,830157371,381000.0,2022,4th Quarter,29.0,12.57038129,76.91999711
Karnataka,Peer-to-peer payments,460041715,1470000.0,2022,4th Quarter,29.0,12.57038129,76.91999711
Karnataka,Recharge & bill payments,87517348,54445.9,2022,4th Quarter,29.0,12.57038129,76.91999711
Karnataka,Financial Services,426795,650.22,2022,4th Quarter,29.0,12.57038129,76.91999711
Karnataka,Others,767142,689.15,2022,4th Quarter,29.0,12.57038129,76.91999711
Kerala,Merchant payments,47778743,28685.39,2022,1st Quarter,32.0,8.900372741,76.56999263
Kerala,Peer-to-peer payments,33089518,105000.0,2022,1st Quarter,32.0,8.900372741,76.56999263
Kerala,Recharge & bill payments,14042317,6373.57,2022,1st Quarter,32.0,8.900372741,76.56999263
Kerala,Financial Services,134370,158.93,2022,1st Quarter,32.0,8.900372741,76.56999263
Kerala,Others,236017,147.79,2022,1st Quarter,32.0,8.900372741,76.56999263
Kerala,Merchant payments,55730158,34395.02,2022,2nd Quarter,32.0,8.900372741,76.56999263
Kerala,Peer-to-peer payments,35630060,113000.0,2022,2nd Quarter,32.0,8.900372741,76.56999263
Kerala,Recharge & bill payments,14701207,7230.49,2022,2nd Quarter,32.0,8.900372741,76.56999263
Kerala,Financial Services,110336,133.44,2022,2nd Quarter,32.0,8.900372741,76.56999263
Kerala,Others,193561,123.66,2022,2nd Quarter,32.0,8.900372741,76.56999263
Kerala,Merchant payments,64984061,37852.76,2022,3rd Quarter,32.0,8.900372741,76.56999263
Kerala,Peer-to-peer payments,38774832,116000.0,2022,3rd Quarter,32.0,8.900372741,76.56999263
Kerala,Recharge & bill payments,15289755,7709.24,2022,3rd Quarter,32.0,8.900372741,76.56999263
Kerala,Financial Services,146673,162.86,2022,3rd Quarter,32.0,8.900372741,76.56999263
Kerala,Others,167583,121.56,2022,3rd Quarter,32.0,8.900372741,76.56999263
Kerala,Merchant payments,74647115,40607.86,2022,4th Quarter,32.0,8.900372741,76.56999263
Kerala,Peer-to-peer payments,42471676,125000.0,2022,4th Quarter,32.0,8.900372741,76.56999263
Kerala,Recharge & bill payments,15520670,8075.69,2022,4th Quarter,32.0,8.900372741,76.56999263
Kerala,Financial Services,164334,191.31,2022,4th Quarter,32.0,8.900372741,76.56999263
Kerala,Others,156673,120.22,2022,4th Quarter,32.0,8.900372741,76.56999263
Lakshadweep,Peer-to-peer payments,7913,48.59,2022,1st Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Recharge & bill payments,5334,2.32,2022,1st Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Merchant payments,3048,3.84,2022,1st Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Financial Services,39,0.04,2022,1st Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Others,63,0.15,2022,1st Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Peer-to-peer payments,8491,48.45,2022,2nd Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Recharge & bill payments,5366,2.39,2022,2nd Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Merchant payments,3602,4.9,2022,2nd Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Financial Services,59,0.09,2022,2nd Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Others,51,0.11,2022,2nd Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Peer-to-peer payments,7533,40.03,2022,3rd Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Recharge & bill payments,4441,1.94,2022,3rd Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Merchant payments,3142,5.47,2022,3rd Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Financial Services,64,0.06,2022,3rd Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Others,61,0.08,2022,3rd Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Peer-to-peer payments,8686,47.45,2022,4th Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Recharge & bill payments,4557,2.02,2022,4th Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Merchant payments,3819,5.25,2022,4th Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Financial Services,35,0.03,2022,4th Quarter,31.0,10.56257331,72.63686717
Lakshadweep,Others,50,0.06,2022,4th Quarter,31.0,10.56257331,72.63686717
Madhya Pradesh,Merchant payments,237691924,143000.0,2022,1st Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Peer-to-peer payments,185008444,578000.0,2022,1st Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Recharge & bill payments,48870314,25437.77,2022,1st Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Financial Services,222923,219.93,2022,1st Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Others,909453,495.51,2022,1st Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Merchant payments,287616385,174000.0,2022,2nd Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Peer-to-peer payments,202093283,663000.0,2022,2nd Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Recharge & bill payments,54318983,29125.69,2022,2nd Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Financial Services,157672,153.94,2022,2nd Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Others,713506,381.18,2022,2nd Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Merchant payments,391105651,212000.0,2022,3rd Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Peer-to-peer payments,267013695,781000.0,2022,3rd Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Recharge & bill payments,72148870,39132.57,2022,3rd Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Financial Services,240678,236.98,2022,3rd Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Others,750665,442.61,2022,3rd Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Merchant payments,492999084,273000.0,2022,4th Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Peer-to-peer payments,325467851,984000.0,2022,4th Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Recharge & bill payments,79289399,45143.25,2022,4th Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Financial Services,286931,278.3,2022,4th Quarter,23.0,21.30039105,76.13001949
Madhya Pradesh,Others,785003,521.51,2022,4th Quarter,23.0,21.30039105,76.13001949
Maharashtra,Merchant payments,646277671,340000.0,2022,1st Quarter,27.0,19.25023195,73.16017493
Maharashtra,Peer-to-peer payments,411989717,1270000.0,2022,1st Quarter,27.0,19.25023195,73.16017493
Maharashtra,Recharge & bill payments,108896881,64507.86,2022,1st Quarter,27.0,19.25023195,73.16017493
Maharashtra,Financial Services,583243,677.61,2022,1st Quarter,27.0,19.25023195,73.16017493
Maharashtra,Others,1758926,1084.14,2022,1st Quarter,27.0,19.25023195,73.16017493
Maharashtra,Merchant payments,810961772,428000.0,2022,2nd Quarter,27.0,19.25023195,73.16017493
Maharashtra,Peer-to-peer payments,470258043,1500000.0,2022,2nd Quarter,27.0,19.25023195,73.16017493
Maharashtra,Recharge & bill payments,124280427,75110.97,2022,2nd Quarter,27.0,19.25023195,73.16017493
Maharashtra,Financial Services,490152,559.32,2022,2nd Quarter,27.0,19.25023195,73.16017493
Maharashtra,Others,1542719,930.83,2022,2nd Quarter,27.0,19.25023195,73.16017493
Maharashtra,Merchant payments,876618082,432000.0,2022,3rd Quarter,27.0,19.25023195,73.16017493
Maharashtra,Peer-to-peer payments,483481713,1430000.0,2022,3rd Quarter,27.0,19.25023195,73.16017493
Maharashtra,Recharge & bill payments,124545840,79360.15,2022,3rd Quarter,27.0,19.25023195,73.16017493
Maharashtra,Financial Services,521362,571.58,2022,3rd Quarter,27.0,19.25023195,73.16017493
Maharashtra,Others,1222420,831.18,2022,3rd Quarter,27.0,19.25023195,73.16017493
Maharashtra,Merchant payments,1025666187,503000.0,2022,4th Quarter,27.0,19.25023195,73.16017493
Maharashtra,Peer-to-peer payments,535142126,1620000.0,2022,4th Quarter,27.0,19.25023195,73.16017493
Maharashtra,Recharge & bill payments,126118544,83576.41,2022,4th Quarter,27.0,19.25023195,73.16017493
Maharashtra,Financial Services,620124,699.28,2022,4th Quarter,27.0,19.25023195,73.16017493
Maharashtra,Others,1228291,914.95,2022,4th Quarter,27.0,19.25023195,73.16017493
Manipur,Peer-to-peer payments,2517626,12169.37,2022,1st Quarter,14.0,24.79997072,93.95001705
Manipur,Recharge & bill payments,1528476,469.04,2022,1st Quarter,14.0,24.79997072,93.95001705
Manipur,Merchant payments,1247205,1489.6,2022,1st Quarter,14.0,24.79997072,93.95001705
Manipur,Financial Services,4878,6.06,2022,1st Quarter,14.0,24.79997072,93.95001705
Manipur,Others,15494,10.44,2022,1st Quarter,14.0,24.79997072,93.95001705
Manipur,Peer-to-peer payments,2843426,12704.51,2022,2nd Quarter,14.0,24.79997072,93.95001705
Manipur,Merchant payments,1709547,1757.83,2022,2nd Quarter,14.0,24.79997072,93.95001705
Manipur,Recharge & bill payments,1533778,448.64,2022,2nd Quarter,14.0,24.79997072,93.95001705
Manipur,Financial Services,4069,4.75,2022,2nd Quarter,14.0,24.79997072,93.95001705
Manipur,Others,14812,7.18,2022,2nd Quarter,14.0,24.79997072,93.95001705
Manipur,Peer-to-peer payments,3127266,12927.71,2022,3rd Quarter,14.0,24.79997072,93.95001705
Manipur,Merchant payments,1829741,2010.46,2022,3rd Quarter,14.0,24.79997072,93.95001705
Manipur,Recharge & bill payments,1379911,432.18,2022,3rd Quarter,14.0,24.79997072,93.95001705
Manipur,Financial Services,4524,4.67,2022,3rd Quarter,14.0,24.79997072,93.95001705
Manipur,Others,11300,6.41,2022,3rd Quarter,14.0,24.79997072,93.95001705
Manipur,Peer-to-peer payments,3259645,13133.73,2022,4th Quarter,14.0,24.79997072,93.95001705
Manipur,Merchant payments,1828984,2074.7,2022,4th Quarter,14.0,24.79997072,93.95001705
Manipur,Recharge & bill payments,1325391,406.03,2022,4th Quarter,14.0,24.79997072,93.95001705
Manipur,Financial Services,4691,5.75,2022,4th Quarter,14.0,24.79997072,93.95001705
Manipur,Others,9959,5.74,2022,4th Quarter,14.0,24.79997072,93.95001705
Meghalaya,Peer-to-peer payments,801009,3899.17,2022,1st Quarter,17.0,25.57049217,91.8800142
Meghalaya,Recharge & bill payments,459530,192.03,2022,1st Quarter,17.0,25.57049217,91.8800142
Meghalaya,Merchant payments,405859,563.0,2022,1st Quarter,17.0,25.57049217,91.8800142
Meghalaya,Financial Services,2134,3.02,2022,1st Quarter,17.0,25.57049217,91.8800142
Meghalaya,Others,6218,5.12,2022,1st Quarter,17.0,25.57049217,91.8800142
Meghalaya,Peer-to-peer payments,977816,4359.0,2022,2nd Quarter,17.0,25.57049217,91.8800142
Meghalaya,Merchant payments,591364,715.0,2022,2nd Quarter,17.0,25.57049217,91.8800142
Meghalaya,Recharge & bill payments,467745,200.9,2022,2nd Quarter,17.0,25.57049217,91.8800142
Meghalaya,Financial Services,1880,2.41,2022,2nd Quarter,17.0,25.57049217,91.8800142
Meghalaya,Others,5844,4.19,2022,2nd Quarter,17.0,25.57049217,91.8800142
Meghalaya,Peer-to-peer payments,2050942,7796.32,2022,3rd Quarter,17.0,25.57049217,91.8800142
Meghalaya,Merchant payments,1486098,1468.32,2022,3rd Quarter,17.0,25.57049217,91.8800142
Meghalaya,Recharge & bill payments,810017,330.23,2022,3rd Quarter,17.0,25.57049217,91.8800142
Meghalaya,Financial Services,3504,3.11,2022,3rd Quarter,17.0,25.57049217,91.8800142
Meghalaya,Others,8604,5.33,2022,3rd Quarter,17.0,25.57049217,91.8800142
Meghalaya,Peer-to-peer payments,1901671,7328.91,2022,4th Quarter,17.0,25.57049217,91.8800142
Meghalaya,Merchant payments,1334431,1381.01,2022,4th Quarter,17.0,25.57049217,91.8800142
Meghalaya,Recharge & bill payments,685678,278.38,2022,4th Quarter,17.0,25.57049217,91.8800142
Meghalaya,Financial Services,3544,3.56,2022,4th Quarter,17.0,25.57049217,91.8800142
Meghalaya,Others,7124,4.67,2022,4th Quarter,17.0,25.57049217,91.8800142
Mizoram,Peer-to-peer payments,302740,1691.28,2022,1st Quarter,15.0,23.71039899,92.72001461
